,ticker,year,jan_close,feb_close,mar_close,apr_close,may_close,jun_close,jul_close,aug_close,sep_close,oct_close,nov_close,dec_close,percentage_change,direction,eps,p/e,sector,country,state,market_cap/gdp,volume,jan_confidence,feb_confidence,mar_confidence,apr_confidence,may_confidence,jun_confidence,jul_confidence,aug_confidence,sep_confidence,oct_confidence,nov_confidence,dec_confidence,jan_sentiment,feb_sentiment,mar_sentiment,apr_sentiment,may_sentiment,jun_sentiment,jul_sentiment,aug_sentiment,sep_sentiment,oct_sentiment,nov_sentiment,dec_sentiment,avg_sentiment,avg_confidence,yearly_percent_change_sentiment,sentiment_score,eps_n-1,p/e_n-1,market_cap/gdp_n-1,volume_n-1,sentiment_score_n-1,yearly_percent_change_sentiment_n-1,start_price,end_price,price_change,cpi,unemployment_rate,cpi_n-1,unemployment_rate_n-1
114,SLB,2014,69.19161987304689,73.80911254882812,77.38050079345703,80.59477996826172,82.57095336914062,93.97185516357422,86.35533905029297,87.6695556640625,81.31261444091797,78.88981628417969,68.72673034667969,68.61422729492189,16.480550847252047,1,5.42,14.59236015986106,Energy,United States,TX,1.2934131331549863,1120122,0.0,0.0,0.7776890993118286,0.945331120491028,0.0,0.9460351467132568,0.9637697637081146,0.7827812731266022,0.8131448229153951,0.8522846500078837,0.9337313398718834,0.9890824317932128,0.5,0.5,0.0,0.6,0.5,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.875,0.4,0.5590277777777778,0.6669874706616005,0.0,0.539370788198775,,,,,,,69.19161987304689,80.59477996826172,11.40316009521483,236.73616666666666,6.158333333333334,,
115,SO,2014,28.941469192504886,29.72043037414551,30.836265563964844,32.16262435913086,31.08002281188965,32.21588134765625,31.100053787231445,31.897497177124023,31.358699798583984,33.686569213867195,34.46407699584961,35.684818267822266,11.129895117626493,1,2.93,10.897281253975269,Utilities,United States,GA,1.2934131331549863,228771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7547112107276917,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5416666666666666,0.0628926008939743,0.0,0.502620525037249,,,,,,,28.941469192504886,32.16262435913086,3.221155166625973,236.73616666666666,6.158333333333334,,
116,SPG,2014,102.46763610839844,107.6348648071289,109.44336700439452,115.58285522460938,119.0891342163086,118.9603500366211,120.32681274414062,122.59675598144531,118.55182647705078,129.21588134765622,131.30743408203122,132.25883483886722,12.79937706607832,1,4.57,26.02909833823217,Real Estate,United States,IN,1.2934131331549863,75802,0.0,0.0,0.0,0.0,0.0,0.0,0.9734318256378174,0.0,0.0,0.0,0.6868771910667419,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.4166666666666667,0.13835908472537994,0.0,0.488470076272885,,,,,,,102.46763610839844,115.58285522460938,13.115219116210938,236.73616666666666,6.158333333333334,,
117,SRE,2014,73.3839111328125,74.77703857421875,77.11906433105469,78.59354400634766,79.9803695678711,83.98566436767578,79.97527313232422,84.99627685546875,85.05606842041016,88.78504180908203,90.18140411376952,90.44133758544922,7.09914856419495,1,4.63,17.76952832787049,Utilities,United States,CA,1.2934131331549863,15034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959859251976012,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5416666666666666,0.0829988270998001,0.0,0.5034582844624916,,,,,,,73.3839111328125,78.59354400634766,5.209632873535156,236.73616666666666,6.158333333333334,,
118,STT,2014,55.85663986206055,54.78873825073242,58.2469596862793,54.06791305541992,54.66250991821289,56.57995986938477,59.25500869750977,60.592529296875,62.17265319824219,63.735206604003906,64.80787658691406,66.55271148681639,-3.2023530435377663,-1,4.880000000000001,12.146835835253604,Financial Services,United States,MA,1.2934131331549863,56382,0.0,0.0,0.0,0.9933332800865172,0.0,0.7498185038566589,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.14526264866193137,0.0,0.5121052207218276,,,,,,,55.85663986206055,54.06791305541992,-1.788726806640625,236.73616666666666,6.158333333333334,,
119,STX,2014,35.240970611572266,35.101646423339844,37.77175903320313,35.363948822021484,36.45375061035156,38.550201416015625,39.75786972045898,42.77872085571289,39.14889526367188,42.94961166381836,45.974876403808594,46.24609756469727,0.3489637439464727,1,5.1000000000000005,7.766966476939082,Technology,Ireland,,1.2934131331549863,397978,0.0,0.0,0.0,0.7957574725151062,0.7463403940200806,0.9135447144508362,0.0,0.0,0.0,0.8978369235992432,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5833333333333334,0.27945662538210553,0.0,0.5232880521151755,,,,,,,35.240970611572266,35.363948822021484,0.12297821044921875,236.73616666666666,6.158333333333334,,
120,UAL,2014,45.84000015258789,44.959999084472656,44.63000106811523,40.86999893188477,44.36999893188477,41.06999969482422,46.38999938964844,47.61000061035156,46.790000915527344,52.81000137329102,61.22999954223633,66.88999938964844,-10.84206196369863,-1,4.54,10.709618191712053,Industrials,United States,IL,1.2934131331549863,1091321,0.0,0.0,0.0,0.0,0.0,0.8788667619228363,0.9928492903709412,0.9886381924152374,0.9873920977115632,0.9658908247947692,0.9951440095901488,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.25,1.0,1.0,0.5,0.5208333333333334,0.48406509806712467,0.0,0.5100846895430651,,,,,,,45.84000015258789,40.86999893188477,-4.970001220703118,236.73616666666666,6.158333333333334,,
121,UNH,2014,63.774803161621094,68.17764282226561,72.60360717773438,66.44924926757811,70.51378631591797,72.7313003540039,72.10852813720703,77.11741638183594,77.0611572265625,84.88790893554688,88.12222290039062,90.66070556640624,4.193577985931724,1,5.5600000000000005,13.55228309722827,Healthcare,United States,MN,1.2934131331549863,391399,0.0,0.0,0.0,0.0,0.0,0.9997099041938782,0.0,0.0,0.9983161687850952,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.4166666666666667,0.16650217274824777,0.0,0.48612481893764603,,,,,,,63.774803161621094,66.44924926757811,2.674446105957017,236.73616666666666,6.158333333333334,,
122,UNP,2014,73.67816925048828,76.6648941040039,79.75901794433594,80.93630981445312,84.69351196289062,85.17051696777344,83.94097900390625,90.31145477294922,93.01384735107422,99.90282440185548,100.58522033691406,102.6181182861328,9.851141305220123,1,5.42,16.163512672152173,Industrials,United States,NE,1.2934131331549863,409841,0.0,0.0,0.0,0.9557123184204102,0.930403769016266,0.9944822192192078,0.956207275390625,0.9920114874839784,0.993327260017395,0.9702576398849488,0.0,0.9994270801544191,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,0.0,1.0,0.0,0.5,1.0,0.5555555555555555,0.6493190874656042,0.0,0.536073282636978,,,,,,,73.67816925048828,80.93630981445312,7.258140563964844,236.73616666666666,6.158333333333334,,
123,UPS,2014,75.20709991455078,76.16976928710938,77.45028686523438,78.34105682373047,83.16605377197266,82.1893310546875,77.72998046875,78.46627044677734,79.24020385742188,84.57716369628906,89.1661605834961,90.18017578125,4.167102458066385,1,4.76,17.01476807687797,Industrials,United States,GA,1.2934131331549863,723133,0.9997765421867372,0.0,0.0,0.9986361861228944,0.0,0.0,0.9415653944015504,0.9958542585372924,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.4166666666666667,0.32798603177070623,0.0,0.4726678306857745,,,,,,,75.20709991455078,78.34105682373047,3.1339569091796875,236.73616666666666,6.158333333333334,,
124,VFC,2014,45.000919342041016,45.10871505737305,47.86585235595703,47.25476837158203,48.74767303466797,48.94668197631836,47.60259246826172,49.81684112548828,51.52177047729492,52.8092269897461,58.65350723266602,58.71322631835938,5.008451077210354,1,2.93,17.122917370584638,Consumer Cyclical,United States,CO,1.2934131331549863,86483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922627866268158,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.4583333333333333,0.0768856555223465,0.0,0.49679643101990223,,,,,,,45.000919342041016,47.25476837158203,2.2538490295410156,236.73616666666666,6.158333333333334,,
125,VLO,2014,37.08253860473633,34.997604370117195,38.73224258422852,41.70098114013672,41.07037353515625,36.71053695678711,37.22346115112305,39.8797721862793,34.08269500732422,36.896522521972656,36.00634384155273,36.66558456420898,12.454493972563426,1,6.54,5.7473070395466745,Energy,United States,TX,1.2934131331549863,1043480,0.0,0.0,0.0,0.9494092166423798,0.8116885423660278,0.9986233711242676,0.0,0.0,0.98069828748703,0.0,0.5887771248817444,0.6553372740745544,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.41537781804800034,0.0,0.5,,,,,,,37.08253860473633,41.70098114013672,4.618442535400391,236.73616666666666,6.158333333333334,,
126,VRSN,2014,58.75,55.11000061035156,53.90999984741211,47.18000030517578,50.08000183105469,48.81000137329102,54.04999923706055,57.08000183105469,55.11999893188477,59.7599983215332,60.099998474121094,57.0,-19.693616501828455,-1,2.6,21.05608976804293,Technology,United States,VA,1.2934131331549863,33107,0.0,0.0,0.0,0.0,0.6039631962776184,0.0,0.0,0.0,0.0,0.0,0.0,0.9812119007110596,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.1320979247490565,0.0,0.5,,,,,,,58.75,47.18000030517578,-11.569999694824219,236.73616666666666,6.158333333333334,,
127,VRTX,2014,79.04000091552734,80.86000061035156,70.72000122070312,67.69999694824219,72.26000213623047,94.68000030517578,88.91000366210938,93.56999969482422,112.30999755859376,112.63999938964844,117.87999725341795,118.8000030517578,-14.347170845056784,-1,-2.21,-41.83144806736735,Healthcare,United States,MA,1.2934131331549863,147570,0.0,0.0,0.5531196594238281,0.9980727434158324,0.0,0.0,0.0,0.9971922039985656,0.7511245608329773,0.5760703682899475,0.9966543714205424,0.9987975358963012,0.5,0.5,1.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.625,0.48925262027316624,0.0,0.5611565775341458,,,,,,,79.04000091552734,67.69999694824219,-11.340003967285156,236.73616666666666,6.158333333333334,,
128,XRAY,2014,43.83131790161133,43.109336853027344,43.79978942871094,42.45838165283203,44.988956451416016,45.108619689941406,44.22264862060547,45.45159149169922,43.50419235229492,48.43657302856445,52.45306396484375,50.883750915527344,-3.132317973785645,-1,2.51,18.202132216171123,Healthcare,United States,NC,1.2934131331549863,11498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961491823196412,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5416666666666666,0.0830124318599701,0.0,0.5034588513274988,,,,,,,43.83131790161133,42.45838165283203,-1.3729362487792969,236.73616666666666,6.158333333333334,,
129,YUM,2014,41.654052734375,45.95281982421875,46.76543045043945,47.9906120300293,48.1900863647461,50.6148681640625,43.45486068725586,45.35210037231445,45.07033157348633,45.24996948242188,48.664344787597656,45.89253616333008,15.212347610116346,1,3.33,13.885185501358292,Consumer Cyclical,United States,KY,1.2934131331549863,478494,0.0,0.0,0.9981955885887146,0.7358187437057495,0.0,0.9949711561203004,0.9127914980053902,0.960362470149994,0.6299634575843811,0.9920921921730042,0.9993444085121156,0.9951774775981904,0.5,0.5,0.0,1.0,0.5,0.0,0.375,0.0,0.0,1.0,1.0,0.0,0.40625,0.6848930827031533,0.0,0.43579127349657937,,,,,,,41.654052734375,47.9906120300293,6.336559295654297,236.73616666666666,6.158333333333334,,
130,ZION,2014,24.92580604553223,27.084980010986328,26.89399337768555,25.10569190979004,24.85434913635254,25.61935806274414,25.05429267883301,25.368122100830078,25.298473358154297,25.22012710571289,24.4617862701416,24.854082107543945,0.7216852443175283,1,1.82,13.953345337193527,Financial Services,United States,UT,1.2934131331549863,60606,0.0,0.0,0.0,0.0,0.0,0.9971676468849182,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.4583333333333333,0.08309730390707652,0.0,0.49653761233720517,,,,,,,24.92580604553223,25.10569190979004,0.17988586425780895,236.73616666666666,6.158333333333334,,
131,A,2015,35.55834197998047,39.73835372924805,39.21334457397461,39.04347229003906,38.87358856201172,36.50151443481445,38.74383163452149,34.353805541992195,32.574764251708984,35.82939529418945,39.68181991577149,39.780799865722656,9.80116089783022,1,1.7299999999999998,21.67114798044194,Healthcare,United States,CA,1.3476295156995581,100256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8855303525924683,0.9808834195137024,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.15553448100884756,-0.07692307692307686,0.5,3.05,12.474434649358031,1.2934131331549863,150011.0,0.5024303798046377,0.0,35.55834197998047,39.04347229003906,3.4851303100585938,237.01700000000002,5.275,236.73616666666666,6.158333333333334
132,AAPL,2015,26.59675025939941,29.277080535888672,28.358606338500977,28.52270317077637,29.81589317321777,28.705923080444336,27.760730743408203,25.92307472229004,25.35753059387207,27.47257804870605,27.313119888305664,24.302438735961914,7.241309154663782,1,9.2,2.983753888503365,Technology,United States,CA,1.3476295156995581,48589665,0.9075650169893548,0.8950904579116747,0.9191231242680954,0.9048440295916336,0.8976465873420238,0.9176021134853364,0.912749784212586,0.906046987002623,0.9150107361652232,0.9133744139005155,0.9092018149232352,0.9102266958126656,0.4259259259259259,0.38461538461538464,0.4124293785310734,0.40384615384615385,0.4375,0.42,0.4113475177304965,0.3687943262411347,0.34074074074074073,0.3382352941176471,0.21505376344086025,0.38461538461538464,0.37859198915040015,0.909040146800414,-0.009308271290797835,0.38963524399453353,6.43,3.2901641555003023,1.2934131331549863,44991907.0,0.39282498434169594,0.0,26.59675025939941,28.52270317077637,1.9259529113769602,237.01700000000002,5.275,236.73616666666666,6.158333333333334
133,ABC,2015,84.69793701171875,91.83796691894531,101.5883560180664,102.15140533447266,100.85221862792969,95.2791976928711,94.75054931640624,89.88420104980469,85.34686279296875,86.71257019042969,88.9341049194336,93.50524139404295,20.6067218854918,1,4.96,18.74228177532073,Healthcare,United States,PA,1.3476295156995581,44679,0.0,0.0,0.9286333918571472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4583333333333333,0.0773861159880956,-0.15384615384615383,0.49677557850049603,3.9700000000000006,16.925091267032446,1.2934131331549863,34492.0,0.5098142431428035,0.0,84.69793701171875,102.15140533447266,17.453468322753906,237.01700000000002,5.275,236.73616666666666,6.158333333333334
134,ABT,2015,39.339027404785156,41.6329345703125,40.718894958496094,41.00671005249024,42.93249893188477,43.35651016235352,44.99505615234375,40.20173645019531,35.70133972167969,39.99770736694336,40.104827880859375,40.09591293334961,4.239257444128431,1,2.24,18.232260289646327,Healthcare,United States,IL,1.3476295156995581,254570,0.9168062806129456,0.0,0.0,0.0,0.0,0.0,0.9241203069686891,0.9935654997825624,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.2362076739470164,-0.1111111111111111,0.5,2.15,16.599026391672535,1.2934131331549863,307236.0,0.5249801278114319,0.0,39.339027404785156,41.00671005249024,1.6676826477050852,237.01700000000002,5.275,236.73616666666666,6.158333333333334
135,ACN,2015,73.72079467773438,78.98468017578125,82.19567108154297,83.05809783935547,86.0971450805664,86.7605209350586,92.4352035522461,84.51038360595703,88.08728790283203,97.13430786132812,97.15242767333984,94.68783569335938,12.665765748237662,1,4.81,18.101600070670507,Technology,Ireland,,1.3476295156995581,102755,0.0,0.0,0.8329910039901733,0.0,0.9101119041442872,0.0,0.9510917067527772,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.4861111111111111,0.2245162179072698,-0.10256410256410252,0.4968817191957324,4.66,15.238419725147951,1.2934131331549863,156447.0,0.5031998886002435,0.0,73.72079467773438,83.05809783935547,9.337303161621094,237.01700000000002,5.275,236.73616666666666,6.158333333333334
136,ADI,2015,44.66840744018555,50.51915740966797,54.36808395385742,53.36701965332031,59.00153350830078,55.728492736816406,50.64094924926758,48.88290023803711,49.36419677734375,52.610801696777344,53.93220520019531,48.72690200805664,19.47374601340529,1,3.16,16.39796017594478,Technology,United States,MA,1.3476295156995581,124025,0.0,0.796026885509491,0.0,0.0,0.9997420907020568,0.0,0.6115950345993042,0.8929977118968964,0.0,0.969152808189392,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.4583333333333333,0.3557928775747617,-0.15384615384615383,0.48517529676771826,2.3999999999999995,18.199919064839683,1.2934131331549863,53682.0,0.5034633156740003,0.0,44.66840744018555,53.36701965332031,8.698612213134766,237.01700000000002,5.275,236.73616666666666,6.158333333333334
137,ADM,2015,37.8912239074707,39.14054489135742,38.74814987182617,39.95801162719727,43.4322509765625,39.62731552124024,38.969871520996094,37.19352722167969,34.26699447631836,37.7474250793457,30.39189529418945,30.55014228820801,5.45452879741652,1,2.97,12.567826955005375,Consumer Defensive,United States,IL,1.3476295156995581,101541,0.9970481991767884,0.9842960834503174,0.0,0.7987110316753387,0.0,0.0,0.7813612818717957,0.0,0.0,0.0,0.0,0.99208003282547,0.0,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.4583333333333333,0.3794580524166425,-0.15384615384615383,0.4841892478159732,3.17,11.762498731242118,1.2934131331549863,279608.0,0.5095519545591539,0.0,37.8912239074707,39.95801162719727,2.0667877197265696,237.01700000000002,5.275,236.73616666666666,6.158333333333334
138,ADSK,2015,54.0099983215332,64.23999786376953,58.63999938964844,56.83000183105469,54.1500015258789,50.08000183105469,50.58000183105469,46.75,44.13999938964844,55.18999862670898,63.47000122070313,60.93000030517578,5.221261983259828,1,0.88,62.40625020229455,Technology,United States,CA,1.3476295156995581,175454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990917444229126,0.9993830919265748,0.0,0.8628890514373779,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.5,0.4583333333333333,0.23844699064890543,-0.2666666666666667,0.49006470872296226,1.3199999999999998,41.121843366911925,1.2934131331549863,210965.0,0.5501068408290545,0.0,54.0099983215332,56.83000183105469,2.8200035095214844,237.01700000000002,5.275,236.73616666666666,6.158333333333334
139,AFL,2015,24.127716064453125,26.48009490966797,27.228775024414066,26.816150665283203,26.63045883178711,26.62190246582031,27.41370964050293,25.23303985595703,25.030658721923828,27.45061683654785,28.27558135986328,25.961185455322266,11.142515908461368,1,5.89,4.488821304917133,Financial Services,United States,GA,1.3476295156995581,86929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846992790699004,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.08205827325582503,-0.1428571428571429,0.5,3.89,6.585926261843016,1.2934131331549863,122640.0,0.5205372042126126,0.0,24.127716064453125,26.816150665283203,2.688434600830078,237.01700000000002,5.275,236.73616666666666,6.158333333333334
140,AIG,2015,41.281959533691406,46.73891830444336,46.38610458374024,47.65602493286133,49.62017440795898,52.44771194458008,54.399009704589844,51.19207763671875,48.43745803833008,53.75687789916992,54.20016860961914,53.06166458129883,15.440316959682743,1,4.1,12.17841768652443,Financial Services,United States,NY,1.3476295156995581,754876,0.9529089331626892,0.9674983223279318,0.9546489715576172,0.9932311773300172,0.0,0.8844607770442963,0.0,0.7154073119163513,0.9952805638313292,0.955352783203125,0.923259389400482,0.8604521751403809,1.0,0.3333333333333333,0.5,0.0,0.5,0.16666666666666666,0.5,0.0,0.0,0.0,0.2,0.0,0.26666666666666666,0.7668750337428517,-0.4423236514522821,0.32106249212666793,4.82,9.24285503508804,1.2934131331549863,1395563.0,0.4861504017277091,0.0,41.281959533691406,47.65602493286133,6.374065399169922,237.01700000000002,5.275,236.73616666666666,6.158333333333334
141,AIZ,2015,54.70346450805664,53.01037216186523,53.13149642944336,53.17475509643555,57.23113250732422,58.23062515258789,64.83589172363281,64.88041687011719,68.94690704345703,71.14595031738281,75.0661849975586,70.69491577148438,-2.7945385641817038,-1,5.28,11.759029554598259,Financial Services,United States,NY,1.3476295156995581,3144,0.0,0.9356127977371216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4583333333333333,0.07796773314476013,0.09999999999999991,0.4967513444523017,6.54,8.66541716666032,1.2934131331549863,1512.0,0.4864426996144984,0.0,54.70346450805664,53.17475509643555,-1.5287094116210938,237.01700000000002,5.275,236.73616666666666,6.158333333333334
142,AKAM,2015,58.15999984741211,69.51000213623047,71.05000305175781,73.77999877929688,76.2699966430664,69.81999969482422,76.70999908447266,71.30999755859375,69.05999755859375,60.81999969482422,57.61000061035156,52.63000106811523,26.85694458883289,1,2.45,27.439795773045546,Technology,United States,MA,1.3476295156995581,152112,0.0,0.0,0.9625099301338196,0.0,0.7908082008361816,0.0,0.9705853462219238,0.8630899786949158,0.0,0.7952388525009155,0.6414682269096375,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.625,0.41864171127478284,0.49999999999999994,0.5523302139093479,2.33,25.128755310233228,1.2934131331549863,269383.0,0.4727609381079674,0.0,58.15999984741211,73.77999877929688,15.619998931884766,237.01700000000002,5.275,236.73616666666666,6.158333333333334
143,ALL,2015,60.54523468017578,61.50738143920898,62.00395584106445,60.68843078613281,58.9120979309082,56.76809310913086,60.33850860595703,51.26910018920898,51.23391342163086,54.43603134155274,55.47459411621094,54.88237762451172,0.2365109437818691,1,5.33,10.757656646117782,Financial Services,United States,IL,1.3476295156995581,58602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991154074668884,0.959853172302246,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.16324738164742789,0.09090909090909095,0.5,5.4,9.57299562148106,1.2934131331549863,71665.0,0.496877559978101,0.0,60.54523468017578,60.68843078613281,0.14319610595703125,237.01700000000002,5.275,236.73616666666666,6.158333333333334
144,AMAT,2015,20.650035858154297,22.74233818054199,20.481727600097656,17.966907501220703,18.366552352905273,17.53626823425293,15.839213371276855,14.767179489135742,13.482281684875488,15.391276359558105,17.32451057434082,17.232206344604492,-12.99333509812807,-1,1.18,14.956249827045506,Technology,United States,CA,1.3476295156995581,855424,0.0,0.9995726943016052,0.0,0.0,0.0,0.0,0.0,0.8485417366027832,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.4166666666666667,0.15400953590869904,-0.09090909090909083,0.4871658720076084,1.06,17.964355825628125,1.2934131331549863,1469909.0,0.4965724144130945,0.0,20.650035858154297,17.966907501220703,-2.6831283569335938,237.01700000000002,5.275,236.73616666666666,6.158333333333334
145,AMGN,2015,127.92862701416016,133.21769714355472,135.01683044433594,133.37821960449222,132.63516235351562,130.30938720703122,149.89144897460938,129.43174743652344,117.95362091064452,134.889404296875,138.07487487792972,139.12907409667972,4.259869520626394,1,9.93,13.442901093994223,Healthcare,United States,CA,1.3476295156995581,435958,0.8619600653648376,0.0,0.7028864622116089,0.945405662059784,0.8766945997873942,0.0,0.8354214727878571,0.0,0.9380081494649252,0.0,0.9822738766670228,0.7850280106067657,0.8,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.48333333333333334,0.5773065249125163,-0.19999999999999996,0.4903782245847914,8.36,13.353062056278308,1.2934131331549863,427357.0,0.548326012911275,0.0,127.92862701416016,133.37821960449222,5.44959259033206,237.01700000000002,5.275,236.73616666666666,6.158333333333334
146,AMP,2015,105.0256576538086,112.82674407958984,110.47109985351562,106.33548736572266,105.74983978271484,106.0384292602539,107.23348236083984,96.14066314697266,93.1199951171875,99.00798034667969,96.93959045410156,91.33518981933594,1.2471521161348933,1,9.16,11.191995626280228,Financial Services,United States,MN,1.3476295156995581,10907,0.0,0.0,0.9928796887397766,0.0,0.0,0.9945276081562042,0.0,0.0,0.0,0.0,0.0,0.8683197498321533,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.4583333333333333,0.23797725389401117,-0.2666666666666667,0.49008428108774954,8.09,12.260802606520556,1.2934131331549863,11397.0,0.5298274407784144,0.0,105.0256576538086,106.33548736572266,1.3098297119140625,237.01700000000002,5.275,236.73616666666666,6.158333333333334
147,AMT,2015,84.93670654296875,86.85533142089844,82.4836654663086,83.17720031738281,81.64616394042969,82.4754867553711,84.08451080322266,81.50301361083984,78.17845153808594,90.84092712402344,88.30843353271484,86.60211181640625,-2.0715498601253377,-1,1.35,62.41308659683038,Real Estate,United States,MA,1.3476295156995581,82635,0.0,0.6281264424324036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4583333333333333,0.052343870202700295,-0.15384615384615383,0.4978190054082208,1.84,43.10479164123535,1.2934131331549863,81540.0,0.5034233174390264,0.0,84.93670654296875,83.17720031738281,-1.7595062255859375,237.01700000000002,5.275,236.73616666666666,6.158333333333334
148,AMZN,2015,354.5299987792969,380.1600036621094,372.1000061035156,421.7799987792969,429.2300109863281,434.0899963378906,536.1500244140625,512.8900146484375,511.8900146484375,625.9000244140625,664.7999877929688,675.8900146484375,18.968775627324185,1,0.69,714.9046008713581,Consumer Cyclical,United States,WA,1.3476295156995581,3728373,0.9563628847782428,0.8962244130671024,0.9072537483840152,0.9099028872119056,0.8284534886479378,0.8965882526503669,0.9356421753764153,0.8827549652619795,0.9386853840616014,0.9141914796829224,0.9022929542943052,0.9313327113787332,0.2307692307692308,0.375,0.3103448275862069,0.5,0.5,0.7777777777777778,0.375,0.6363636363636364,0.5,0.24,0.42105263157894735,0.4666666666666667,0.4444145642285388,0.9083071120662939,-0.21118027047044924,0.44951135336147763,-0.48,-681.8637159135607,1.2934131331549863,5284138.0,0.5477461356145287,0.0,354.5299987792969,421.7799987792969,67.25,237.01700000000002,5.275,236.73616666666666,6.158333333333334
149,ANTM,2015,122.1663589477539,132.567138671875,140.37001037597656,137.20645141601562,152.58798217773438,149.7903289794922,140.78318786621094,128.71894836425778,128.32530212402344,127.54620361328124,119.507568359375,128.40286254882812,12.311157177643164,1,10.7,12.523149092249412,Healthcare,United States,IN,1.3476295156995581,52785,0.0,0.9294828623533248,0.0,0.6002785563468933,0.0,0.5622016787528992,0.9973737299442292,0.9986214637756348,0.0,0.9963808655738832,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.375,0.4236949297289054,-0.1818181818181818,0.44703813378388685,7.97,12.390645504596094,1.2934131331549863,3554.0,0.4965468251870738,0.0,122.1663589477539,137.20645141601562,15.040092468261719,237.01700000000002,5.275,236.73616666666666,6.158333333333334
