,ticker,year,jan_close,feb_close,mar_close,apr_close,may_close,jun_close,jul_close,aug_close,sep_close,oct_close,nov_close,dec_close,percentage_change,direction
2793,PBCT,2018,16.510385513305664,16.065513610839844,15.662616729736328,15.497394561767578,15.599072456359863,15.327933311462402,15.595285415649414,15.834817886352539,14.645710945129395,13.546375274658203,14.584413528442383,12.482389450073242,-6.135477277146072,-1
2794,PBCT,2019,14.319158554077148,15.52553653717041,14.371611595153809,15.269538879394531,13.573905944824219,14.819137573242188,14.658004760742188,12.827984809875488,13.96170425415039,14.585865020751953,14.88353443145752,15.24434757232666,6.637124114019796,1
2795,PBCT,2020,14.068745613098145,12.764056205749512,10.081689834594727,11.7374267578125,10.590507507324219,10.701499938964844,10.142474174499512,9.945076942443848,9.691279411315918,10.200474739074707,11.854347229003906,12.361024856567383,-16.570907736899894,-1
2796,PBCT,2021,13.230228424072266,17.375572204589844,17.336830139160156,17.733129501342773,18.496055603027344,16.764801025390625,15.534783363342285,16.257102966308594,17.286157608032227,17.139999389648438,17.729999542236328,,34.03494582963908,1
2797,PCAR,2014,43.12944412231445,50.879817962646484,52.11629867553711,49.44245910644531,49.13740158081055,48.72639465332031,48.292083740234375,48.88511657714844,44.26979446411133,50.838653564453125,52.33485412597656,53.90390396118164,14.637366913951508,1
2798,PCAR,2015,47.6424674987793,50.942710876464844,50.218929290771484,51.97667694091797,50.719974517822266,50.91947555541992,51.741397857666016,47.237205505371094,41.79014587402344,42.17464065551758,41.81465530395508,39.293949127197266,9.097365585125756,1
2799,PCAR,2016,40.67837142944336,42.89937973022461,45.556636810302734,49.07189178466797,46.635955810546875,43.39025115966797,49.32954025268555,50.26551818847656,49.37512969970703,46.13273239135742,52.41339874267578,54.37493896484375,20.63386527108926,1
2800,PCAR,2017,57.276641845703125,57.051979064941406,57.38501739501953,56.9836540222168,53.97368621826172,56.61407470703125,58.680091857910156,57.0828857421875,62.255008697509766,61.730064392089844,60.74346160888672,62.433067321777344,-0.5115310780188626,-1
2801,PCAR,2018,65.48971557617188,63.11479187011719,58.33644485473633,56.13240432739258,55.10474395751953,54.86567306518555,58.19515609741211,60.854087829589844,60.649539947509766,50.883697509765625,55.5984992980957,52.869407653808594,-14.288214823433911,-1
2802,PCAR,2019,60.62308883666992,63.03855895996094,63.35469055175781,66.63677978515625,61.48064422607422,66.93562316894531,65.51583099365234,61.54179000854492,65.71904754638672,71.39823150634766,76.6900405883789,76.68537902832031,9.919802939583548,1
2803,PCAR,2020,71.94465637207031,65.13420104980469,59.516502380371094,67.40270233154297,72.2425537109375,73.21086120605469,83.21684265136719,84.26453399658203,83.71481323242188,83.81298828125,85.76679992675781,85.68870544433594,-6.313122154671349,-1
2804,PCAR,2021,90.59485626220703,90.66683197021484,92.58998107910156,89.56077575683594,91.55999755859375,89.25,82.98999786376953,81.87000274658203,78.91999816894531,89.62000274658203,86.12000274658203,,-1.141434015169883,-1
2805,PEAK,2014,23.6021785736084,23.707820892333984,23.720054626464844,25.597352981567383,25.862045288085938,25.632850646972656,25.72576332092285,27.20137596130371,24.928848266601562,27.603160858154297,28.47300148010254,27.983617782592773,8.453348498049069,1
2806,PEAK,2015,30.055543899536133,27.261808395385742,27.808860778808594,25.929615020751953,25.28362274169922,23.814393997192383,25.23137855529785,24.55933952331543,24.68524169921875,24.65210723876953,23.919567108154297,25.744001388549805,-13.727679966716083,-1
2807,PEAK,2016,24.19559097290039,20.231399536132812,22.28326416015625,23.13821029663086,22.85312843322754,24.59822654724121,27.27497100830078,27.752729415893555,26.77895164489746,24.168088912963867,23.16277313232422,23.311803817749023,-4.370137838145063,-1
2808,PEAK,2017,23.782432556152344,26.033620834350586,24.834749221801758,24.89032745361328,25.187644958496094,25.685928344726562,25.436784744262695,24.256864547729492,22.645709991455078,21.026409149169922,21.81413459777832,21.517114639282227,4.658459116177891,1
2809,PEAK,2018,19.86703109741211,18.148439407348633,19.481897354125977,19.590923309326172,20.423654556274414,21.999948501586914,22.068111419677734,23.362892150878906,22.74921417236328,23.812347412109375,25.6274356842041,24.46255111694336,-1.3897788085805305,-1
2810,PEAK,2019,27.624378204345703,27.27615737915039,27.745973587036133,26.398571014404297,28.454151153564453,28.696428298950195,28.651561737060547,31.502025604248047,32.336997985839844,34.143070220947266,31.970754623413086,31.594951629638672,-4.4374109740090715,-1
2811,PEAK,2020,32.98816680908203,29.291709899902344,22.079875946044922,24.199913024902344,23.16796875,25.91352081298828,25.659656524658203,26.328887939453125,25.86212921142578,25.6906681060791,27.844938278198242,29.166751861572266,-26.640624909657536,-1
2812,PEAK,2021,28.607149124145508,28.34817123413086,30.930593490600586,33.46429443359375,32.822265625,32.733768463134766,36.35227966308594,35.68503952026367,33.18708801269531,35.19932556152344,34.060001373291016,,16.978781382128812,1
2813,PEG,2014,24.970983505249023,27.457595825195312,28.860740661621094,31.002216339111328,29.481252670288086,31.16035270690918,26.86712074279785,28.563020706176758,28.739126205444336,31.88005256652832,32.24275588989258,32.248741149902344,24.152964710398813,1
2814,PEG,2015,33.2377815246582,32.75493621826172,32.95600128173828,32.65725326538086,33.51417922973633,31.177738189697266,33.074764251708984,31.947673797607422,33.798587799072266,33.101131439208984,31.345460891723633,31.333106994628906,-1.7465914770715538,-1
2815,PEG,2016,33.446815490722656,34.5482177734375,38.5303840637207,37.704856872558594,36.57689666748047,38.44515609741211,37.95024871826172,35.269569396972656,34.86677932739258,35.04164505004883,34.40043258666992,36.90625,12.730782645113154,1
2816,PEG,2017,37.217445373535156,38.6724967956543,37.661582946777344,37.40682601928711,38.13713455200195,36.878509521484375,38.55909729003906,40.16250991821289,40.031639099121094,42.58501052856445,45.92604064941406,44.942054748535156,0.5088491266695571,1
2817,PEG,2018,45.26493835449219,42.26298141479492,44.26461410522461,45.947444915771484,46.67872619628906,48.12521743774414,45.831851959228516,46.534080505371094,47.32756805419922,47.90134811401367,50.11576461791992,47.043453216552734,1.507804022473751,1
2818,PEG,2019,49.30299377441406,53.153228759765625,54.125518798828125,54.34418487548828,53.53334045410156,54.00826644897461,52.47488021850586,55.52328872680664,57.44514083862305,58.583309173583984,54.8819465637207,55.08306884765625,10.224918843955395,1
2819,PEG,2020,55.22299575805664,47.86304473876953,42.27144241333008,47.73067855834961,48.041290283203125,46.69962692260742,53.14029312133789,49.6254768371582,52.65309143066406,55.759918212890625,55.88457107543945,56.38652801513672,-13.567386370222328,-1
2820,PEG,2021,54.57790756225586,52.0632438659668,58.76655960083008,61.645843505859375,60.630775451660156,58.79724884033203,61.24795150756836,62.930965423583984,60.41936111450195,63.296470642089844,63.742919921875,,12.950177570551366,1
2821,PENN,2014,11.729999542236328,12.850000381469727,12.319999694824219,11.15999984741211,11.65999984741211,12.140000343322754,10.479999542236328,11.289999961853027,11.210000038146973,13.09000015258789,14.199999809265137,13.729999542236328,-4.859332626329738,-1
2822,PENN,2015,14.970000267028809,16.290000915527344,15.65999984741211,16.079999923706055,16.6299991607666,18.350000381469727,19.079999923706055,18.15999984741211,16.780000686645508,17.860000610351562,15.949999809265137,16.020000457763672,7.414827233650777,1
2823,PENN,2016,14.130000114440918,13.84000015258789,16.690000534057617,16.1299991607666,15.670000076293945,13.949999809265137,15.020000457763672,14.180000305175781,13.569999694824219,12.930000305175781,13.279999732971191,13.789999961853027,14.154274806280265,1
2824,PENN,2017,13.779999732971191,14.470000267028809,18.43000030517578,18.479999542236328,19.329999923706055,21.399999618530273,20.15999984741211,22.190000534057617,23.389999389648438,26.09000015258789,28.760000228881836,31.329999923706055,34.10740130872079,1
2825,PENN,2018,31.90999984741211,26.610000610351562,26.260000228881836,30.309999465942383,34.08000183105469,33.59000015258789,32.04999923706055,34.459999084472656,32.91999816894531,24.280000686645508,22.110000610351562,18.829999923706055,-5.014103381763213,-1
2826,PENN,2019,24.239999771118164,24.850000381469727,20.100000381469727,21.670000076293945,18.850000381469727,19.260000228881836,19.520000457763672,19.170000076293945,18.6299991607666,21.31999969482422,23.030000686645508,25.559999465942383,-10.602309072157503,-1
2827,PENN,2020,29.829999923706055,29.56999969482422,12.649999618530273,17.81999969482422,32.810001373291016,30.540000915527344,33.849998474121094,51.099998474121094,72.69999694824219,53.97999954223633,70.0,86.37000274658203,-40.26148260006339,-1
2828,PENN,2021,103.72000122070312,115.77999877929688,104.83999633789062,89.12000274658203,81.97000122070312,76.48999786376953,68.37999725341797,81.0999984741211,72.45999908447266,71.5999984741211,52.29999923706055,,-14.076357792412796,-1
2829,PEP,2014,64.53326416015625,64.3003921508789,67.52925109863281,69.46212005615234,71.43545532226562,72.79270935058594,71.78238677978516,75.35928344726562,76.38921356201172,78.91664123535156,82.14156341552734,78.1050796508789,7.637698108317973,1
2830,PEP,2015,77.4607925415039,81.75593566894531,79.50987243652344,79.09413146972656,80.18340301513672,78.18628692626953,80.70759582519531,77.84284210205078,79.60314178466797,86.26348876953125,84.54984283447266,84.9381103515625,2.1086008477740585,1
2831,PEP,2016,84.41107177734375,83.15296936035156,87.73672485351562,88.14767456054688,86.61519622802734,91.37906646728516,93.94947814941406,92.7290267944336,94.48371124267578,93.11992645263672,87.5957260131836,91.55985260009766,4.426673781680431,1
2832,PEP,2017,90.81603240966797,96.59156799316406,98.55905151367188,99.81019592285156,103.68057250976562,102.45630645751953,103.44992065429688,103.3876953125,99.54627227783203,98.47425079345703,104.81558990478516,107.87405395507812,9.90371774073022,1
2833,PEP,2018,108.21590423583984,98.7076644897461,98.91154479980469,91.47166442871094,91.68189239501953,99.56517791748047,105.17127227783203,102.43680572509766,103.0904769897461,103.62528228759766,112.44054412841797,102.68222045898438,-15.472993480364423,-1
2834,PEP,2019,104.71764373779297,108.34955596923828,114.82391357421875,119.97715759277344,119.93031311035156,123.76256561279297,120.62908935546875,129.04794311523438,130.29135131835938,130.3578643798828,129.0843963623047,130.7924346923828,14.572056160076924,1
2835,PEP,2020,135.91236877441406,126.35198211669922,115.71109771728516,127.45562744140625,126.74268341064453,128.41580200195312,133.6588592529297,135.9890899658203,135.53921508789062,130.34645080566406,141.0448760986328,146.05816650390625,-6.222201414975133,-1
2836,PEP,2021,134.5054931640625,127.23704528808594,140.42408752441406,143.11444091796875,146.86703491210938,148.1699981689453,156.9499969482422,156.38999938964844,150.41000366210938,161.60000610351562,164.13999938964844,,6.40044324688325,1
2837,PFE,2014,22.638599395751953,24.111419677734375,24.118921279907227,23.488168716430664,22.44749641418457,22.48537826538086,21.93476676940918,22.462116241455078,22.599681854248047,22.890111923217773,24.0134334564209,24.0134334564209,3.752746827783566,1
2838,PFE,2015,24.09052085876465,26.690576553344727,27.05609130859375,26.387269973754883,27.248598098754883,26.29195213317871,28.275808334350586,25.462173461914062,24.822067260742188,26.726594924926758,26.10584259033203,25.715490341186523,9.5338292121427,1
2839,PFE,2016,24.28951072692871,23.87389373779297,23.84975242614746,26.320024490356445,28.171316146850586,28.58536148071289,29.94927215576172,28.48734474182129,27.726049423217773,25.957870483398438,26.572267532348633,26.853364944458008,8.359632214314606,1
2840,PFE,2017,26.233299255371094,28.49665069580078,28.571819305419922,28.329622268676758,27.532880783081055,28.325550079345703,27.96294403076172,28.88323402404785,30.39892578125,29.853958129882812,31.15789222717285,31.1235294342041,7.991076505089064,1
2841,PFE,2018,31.828149795532227,31.48992347717285,30.778778076171875,31.750097274780273,31.46453857421875,31.771038055419922,34.967411041259766,36.669410705566406,38.921504974365234,38.02949523925781,41.144222259521484,38.848060607910156,-0.2452310965399236,-1
2842,PFE,2019,38.110023498535156,38.918006896972656,38.127967834472656,36.4581413269043,37.60570526123047,39.23600769042969,35.17835998535156,32.499755859375,32.84716033935547,35.07779312133789,35.555259704589844,36.16446304321289,-4.334508404840929,-1
2843,PFE,2020,34.72490692138672,29.520633697509766,28.831645965576172,33.88425064086914,34.089176177978516,29.188688278198242,34.702606201171875,34.08034133911133,33.097347259521484,31.99710464477539,36.86748123168945,35.42396545410156,-2.4209029052856192,-1
2844,PFE,2021,34.924068450927734,32.57958221435547,35.245094299316406,37.599308013916016,38.04838562011719,38.47081756591797,42.43749237060547,45.669124603271484,42.63574981689453,43.35940170288086,52.400001525878906,,7.660160117791818,1
2845,PFG,2014,32.778709411621094,34.11783981323242,34.80921936035156,35.45256805419922,35.39958190917969,38.46303939819336,37.85348129272461,41.36603927612305,40.229736328125,40.15306091308594,40.843116760253906,40.079044342041016,8.157302988964407,1
2846,PFG,2015,36.21311950683594,39.48487091064453,39.923927307128906,39.7296142578125,40.1726188659668,40.148746490478516,43.45206069946289,39.412925720214844,37.35049819946289,39.57543182373047,40.60110855102539,35.754066467285156,9.710554624582274,1
2847,PFG,2016,30.205739974975586,30.05472183227539,31.663171768188477,34.255619049072266,35.7645378112793,33.28917694091797,37.759033203125,40.066707611083984,42.05903244018555,44.58207702636719,47.10512924194336,47.598731994628906,13.407647279794718,1
2848,PFG,2017,46.96528625488281,51.4487419128418,52.28517532348633,53.95869445800781,52.11948013305664,53.471500396728516,55.70817184448242,52.57223892211914,54.1026496887207,55.37239074707031,59.526363372802734,59.74652862548828,14.890589967175853,1
2849,PFG,2018,57.24016189575195,52.77779006958008,52.00888442993164,50.565853118896484,47.64563751220703,45.637420654296875,50.05894470214844,47.56807327270508,50.98355484008789,40.959136962890625,43.38864517211914,38.85799789428711,-11.660185009628352,-1
2850,PFG,2019,44.0484504699707,46.30937576293945,44.61166000366211,50.806983947753906,46.300254821777344,52.001365661621094,52.10911178588867,47.78165054321289,51.84243392944336,48.4310302734375,49.99156951904297,50.403968811035156,15.343408010210757,1
